Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Bengaluru,10 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Chennai,05 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Visakhapatnam,30 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,2(5),LSG,T20,Visakhapatnam,24 Mar 25,40,0,0
"AUSTRALIA TOUR OF SRI LANKA, 2025",8 & DNB,SL,Test,Galle,06 Feb 25,27.5 & DNB,0 & DNB,0 & DNB
"AUSTRALIA TOUR OF SRI LANKA, 2025",19* & DNB,SL,Test,Galle,29 Jan 25,100 & DNB,2 & DNB,1 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",1 & DNB,IND,Test,Sydney,03 Jan 25,25 & DNB,0 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",15 & 5,IND,Test,Melbourne,26 Dec 24,41.6 & 38.4,0 & 0,1 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",18 & 2*,IND,Test,Brisbane,14 Dec 24,60 & 100,1 & 0,1 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",18 & DNB,IND,Test,Adelaide,06 Dec 24,120 & DNB,3 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",26 & 12,IND,Test,Perth,22 Nov 24,23.2 & 34.2,2 & 0,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2024",1(4),PAK,ODI,Adelaide,08 Nov 24,25,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",2*(12),PAK,ODI,Melbourne,04 Nov 24,16.6,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",DNB,ENG,ODI,Bristol,29 Sep 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF ENGLAND, 2024",3*(8),ENG,ODI,London,27 Sep 24,37.5,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",DNB,ENG,ODI,Chester-le-Street,24 Sep 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF ENGLAND, 2024",0(1),ENG,ODI,Leeds,21 Sep 24,0,0,0
ICC MENS T20 WORLD CUP 2024,4*(7),IND,T20I,"Gros Islet, St Lucia",24 Jun 24,57.1,0,0
ICC MENS T20 WORLD CUP 2024,DNB,BAN,T20I,"North Sound, Antigua",20 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,SCO,T20I,"Gros Islet, St Lucia",15 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,ENG,T20I,"Bridgetown, Barbados",08 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,OMAN,T20I,"Bridgetown, Barbados",05 Jun 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Chennai,26 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Ahmedabad,21 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,2*(2),MI,T20,Kolkata,11 May 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Lucknow,05 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,0(2),MI,T20,Mumbai,03 May 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,DC,T20,Kolkata,29 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RCB,T20,Kolkata,21 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Kolkata,16 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Kolkata,14 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,0(3),CSK,T20,Chennai,08 Apr 24,0,0,0
INDIAN PREMIER LEAGUE 2024,1*(1),DC,T20,Visakhapatnam,03 Apr 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,RCB,T20,Bengaluru,29 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,6*(3),SRH,T20,Kolkata,23 Mar 24,200,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",28 & 0,NZ,Test,Christchurch,08 Mar 24,51.8 & 0,3 & 0,0 & 0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",9 & 12,NZ,Test,Wellington,29 Feb 24,27.2 & 44.4,1 & 2,0 & 0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",DNB,NZ,T20I,Auckland,25 Feb 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",DNB,NZ,T20I,Wellington,21 Feb 24,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2024",2 & 21,WI,Test,Brisbane,25 Jan 24,25 & 150,0 & 4,0 & 0
"WEST INDIES TOUR OF AUSTRALIA, 2024",10 & DNB,WI,Test,Adelaide,17 Jan 24,26.3 & DNB,1 & DNB,0 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",1* & DNB,PAK,Test,Sydney,03 Jan 24,11.1 & DNB,0 & DNB,0 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",9 & 9,PAK,Test,Melbourne,26 Dec 23,81.8 & 42.8,2 & 1,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",12 & DNB,PAK,Test,Perth,14 Dec 23,52.1 & DNB,2 & DNB,0 & DNB
ICC CRICKET WORLD CUP 2023,DNB,IND,ODI,Ahmedabad,19 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,16*(38),RSA,ODI,Kolkata,16 Nov 23,42.1,2,0
ICC CRICKET WORLD CUP 2023,3(7),AFG,ODI,Mumbai,07 Nov 23,42.8,0,0
ICC CRICKET WORLD CUP 2023,10(13),ENG,ODI,Ahmedabad,04 Nov 23,76.9,0,0
ICC CRICKET WORLD CUP 2023,1(3),NZ,ODI,Dharamsala,28 Oct 23,33.3,0,0
ICC CRICKET WORLD CUP 2023,0(1),NED,ODI,Delhi,25 Oct 23,0,0,0
ICC CRICKET WORLD CUP 2023,2(3),PAK,ODI,Bengaluru,20 Oct 23,66.6,0,0
ICC CRICKET WORLD CUP 2023,DNB,SL,ODI,Lucknow,16 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,27(51),RSA,ODI,Lucknow,12 Oct 23,52.9,3,0
ICC CRICKET WORLD CUP 2023,28(35),IND,ODI,Chennai,08 Oct 23,80,2,1
"AUSTRALIA TOUR OF INDIA, 2023",1*(2),IND,ODI,Rajkot,27 Sep 23,50,0,0
"THE ASHES, 2023",7 & 0,ENG,Test,London,27 Jul 23,38.8 & 0,0 & 0,0 & 0
"THE ASHES, 2023",36* & DNB,ENG,Test,Manchester,19 Jul 23,38.7 & DNB,6 & DNB,0 & DNB
"THE ASHES, 2023",2 & 16,ENG,Test,Leeds,06 Jul 23,20 & 84.2,0 & 2,0 & 0
"THE ASHES, 2023",6 & 15*,ENG,Test,London,28 Jun 23,60 & 37.5,1 & 1,0 & 1
ICC WORLD TEST CHAMPIONSHIP FINAL 2023,5 & 41,IND,Test,London,07 Jun 23,25 & 71.9,0 & 7,0 & 0
"AUSTRALIA TOUR OF INDIA, 2023",10(11),IND,ODI,Chennai,22 Mar 23,90.9,0,1
"AUSTRALIA TOUR OF INDIA, 2023",DNB,IND,ODI,Visakhapatnam,19 Mar 23,DNB,DNB,DNB
"AUSTRALIA TOUR OF INDIA, 2023",4*(10),IND,ODI,Mumbai,17 Mar 23,40,1,0
"AUSTRALIA TOUR OF INDIA, 2023",6 & DNB,IND,Test,Ahmedabad,09 Mar 23,30 & DNB,0 & DNB,0 & DNB
"AUSTRALIA TOUR OF INDIA, 2023",1 & DNB,IND,Test,Indore,01 Mar 23,33.3 & DNB,0 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",10* & DNB,RSA,Test,Melbourne,26 Dec 22,83.3 & DNB,0 & DNB,1 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",14 & DNB,RSA,Test,Brisbane,17 Dec 22,46.6 & DNB,3 & DNB,0 & DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",5* & DNB,WI,Test,Adelaide,08 Dec 22,71.4 & DNB,0 & DNB,0 & DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",DNB & DNB,WI,Test,Perth,30 Nov 22,DNB & DNB,DNB & DNB,DNB & DNB
"ENGLAND TOUR OF AUSTRALIA, 2022",0(1),ENG,ODI,Sydney,19 Nov 22,0,0,0
"ENGLAND TOUR OF AUSTRALIA, 2022",DNB,ENG,ODI,Adelaide,17 Nov 22,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2022,DNB,IRE,T20I,Brisbane,31 Oct 22,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2022,DNB,SL,T20I,Perth,25 Oct 22,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2022,4(7),NZ,T20I,Sydney,22 Oct 22,57.1,0,0
"ENGLAND TOUR OF AUSTRALIA, 2022",DNB,ENG,T20I,Canberra,14 Oct 22,DNB,DNB,DNB
"ENGLAND TOUR OF AUSTRALIA, 2022",DNB,ENG,T20I,Canberra,12 Oct 22,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",DNB,WI,T20I,Brisbane,07 Oct 22,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",6*(4),WI,T20I,Queensland,05 Oct 22,150,0,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",DNB,NZ,ODI,Cairns,11 Sep 22,DNB,DNB,DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",38*(45),NZ,ODI,Cairns,08 Sep 22,84.4,2,1
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",1(3),NZ,ODI,Cairns,06 Sep 22,33.3,0,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",2(6),ZIM,ODI,Townsville,03 Sep 22,33.3,0,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",DNB,ZIM,ODI,Townsville,31 Aug 22,DNB,DNB,DNB
"ZIMBABWE TOUR OF AUSTRALIA, 2022",DNB,ZIM,ODI,Townsville,28 Aug 22,DNB,DNB,DNB
"AUSTRALIA TOUR OF SRI LANKA, 2022",1 & 0,SL,Test,Galle,08 Jul 22,12.5 & 0,0 & 0,0 & 0
"AUSTRALIA TOUR OF SRI LANKA, 2022",10 & DNB,SL,Test,Galle,29 Jun 22,33.3 & DNB,1 & DNB,0 & DNB
"AUSTRALIA TOUR OF SRI LANKA, 2022",DNB,SL,T20I,Colombo,07 Jun 22,DNB,DNB,DNB
"AUSTRALIA TOUR OF PAKISTAN, 2022",13 & DNB,PAK,Test,Lahore,21 Mar 22,39.3 & DNB,2 & DNB,0 & DNB
"AUSTRALIA TOUR OF PAKISTAN, 2022",28 & DNB,PAK,Test,Karachi,12 Mar 22,28.8 & DNB,2 & DNB,0 & DNB
"AUSTRALIA TOUR OF PAKISTAN, 2022",13 & DNB,PAK,Test,Rawalpindi,04 Mar 22,28.8 & DNB,1 & DNB,0 & DNB
"SRI LANKA TOUR OF AUSTRALIA, 2022",DNB,SL,T20I,Canberra,15 Feb 22,DNB,DNB,DNB
"SRI LANKA TOUR OF AUSTRALIA, 2022",1(3),SL,T20I,Sydney,11 Feb 22,33.3,0,0
"THE ASHES, 2021-22",3 & 1,ENG,Test,Hobart,14 Jan 22,17.6 & 25,0 & 0,0 & 0
"THE ASHES, 2021-22",34* & DNB,ENG,Test,Sydney,05 Jan 22,56.6 & DNB,3 & DNB,0 & DNB
"THE ASHES, 2021-22",24* & DNB,ENG,Test,Melbourne,26 Dec 21,64.8 & DNB,1 & DNB,0 & DNB
"THE ASHES, 2021-22",39* & 19,ENG,Test,Adelaide,16 Dec 21,100 & 95,5 & 0,0 & 1
"THE ASHES, 2021-22",35 & DNB,ENG,Test,Brisbane,08 Dec 21,54.6 & DNB,5 & DNB,0 & DNB
ICC MENS T20 WORLD CUP 2021,DNB,NZ,T20I,Dubai,14 Nov 21,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2021,DNB,PAK,T20I,Dubai,11 Nov 21,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2021,DNB,WI,T20I,Abu Dhabi,06 Nov 21,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2021,DNB,BAN,T20I,Dubai,04 Nov 21,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2021,13(6),ENG,T20I,Dubai,30 Oct 21,216.6,1,1
ICC MENS T20 WORLD CUP 2021,DNB,SL,T20I,Dubai,28 Oct 21,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2021,DNB,RSA,T20I,Abu Dhabi,23 Oct 21,DNB,DNB,DNB
"AUSTRALIA TOUR OF BANGLADESH, 2021",13*(10),BAN,T20I,Dhaka,04 Aug 21,130,1,0
"AUSTRALIA TOUR OF BANGLADESH, 2021",14(14),BAN,T20I,Dhaka,03 Aug 21,100,1,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",DNB,WI,ODI,"Bridgetown, Barbados",26 Jul 21,DNB,DNB,DNB
"AUSTRALIA TOUR OF WEST INDIES, 2021",19(43),WI,ODI,"Bridgetown, Barbados",24 Jul 21,44.1,2,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",8(7),WI,ODI,"Bridgetown, Barbados",20 Jul 21,114.2,1,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",8*(7),WI,T20I,"Gros Islet, St Lucia",14 Jul 21,114.2,1,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",DNB,WI,T20I,"Gros Islet, St Lucia",12 Jul 21,DNB,DNB,DNB
"AUSTRALIA TOUR OF WEST INDIES, 2021",8*(8),WI,T20I,"Gros Islet, St Lucia",10 Jul 21,100,0,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",3(8),WI,T20I,"Gros Islet, St Lucia",09 Jul 21,37.5,0,0
"INDIA TOUR OF AUSTRALIA, 2020-21",20* & 1,IND,Test,Brisbane,15 Jan 21,57.1 & 25,0 & 0,1 & 0
"INDIA TOUR OF AUSTRALIA, 2020-21",24 & DNB,IND,Test,Sydney,07 Jan 21,80 & DNB,2 & DNB,1 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",7 & 14*,IND,Test,Melbourne,26 Dec 20,87.5 & 25,1 & 0,0 & 0
"INDIA TOUR OF AUSTRALIA, 2020-21",15 & DNB,IND,Test,Adelaide,17 Dec 20,93.7 & DNB,1 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",1(2),IND,T20I,Canberra,04 Dec 20,50,0,0
"INDIA TOUR OF AUSTRALIA, 2020-21",DNB,IND,ODI,Sydney,29 Nov 20,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",DNB,IND,ODI,Sydney,27 Nov 20,DNB,DNB,DNB
"AUSTRALIA TOUR OF ENGLAND, 2020",11*(3),ENG,ODI,Manchester,16 Sep 20,366.6,1,1
"AUSTRALIA TOUR OF ENGLAND, 2020",0(1),ENG,ODI,Manchester,13 Sep 20,0,0,0
"AUSTRALIA TOUR OF ENGLAND, 2020",19*(12),ENG,ODI,Manchester,11 Sep 20,158.3,1,1
"AUSTRALIA TOUR OF ENGLAND, 2020",DNB,ENG,T20I,Southampton,08 Sep 20,DNB,DNB,DNB
"AUSTRALIA TOUR OF ENGLAND, 2020",2*(1),ENG,T20I,Southampton,06 Sep 20,200,0,0
"AUSTRALIA TOUR OF ENGLAND, 2020",DNB,ENG,T20I,Southampton,04 Sep 20,DNB,DNB,DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2020",9*(4),NZ,ODI,Sydney,13 Mar 20,225,1,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2020",3(5),RSA,ODI,Bloemfontein,04 Mar 20,60,0,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2020",5(12),RSA,ODI,Paarl,29 Feb 20,41.6,0,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2020",DNB,RSA,T20I,Cape Town,26 Feb 20,DNB,DNB,DNB
"AUSTRALIA TOUR OF SOUTH AFRICA, 2020",2*(2),RSA,T20I,Gqeberha,23 Feb 20,100,0,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2020",7*(3),RSA,T20I,Johannesburg,21 Feb 20,233.3,0,1
"AUSTRALIA TOUR OF INDIA, 2020",0(3),IND,ODI,Bengaluru,19 Jan 20,0,0,0
"AUSTRALIA TOUR OF INDIA, 2020",6(11),IND,ODI,Rajkot,17 Jan 20,54.5,0,0
"AUSTRALIA TOUR OF INDIA, 2020",DNB,IND,ODI,Mumbai,14 Jan 20,DNB,DNB,DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2019-20",22 & DNB,NZ,Test,Sydney,03 Jan 20,104.7 & DNB,1 & DNB,1 & DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2019-20",1 & DNB,NZ,Test,Melbourne,26 Dec 19,33.3 & DNB,0 & DNB,0 & DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2019-20",30 & 23,NZ,Test,Perth,12 Dec 19,73.1 & 109.5,3 & 4,1 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2019",DNB & DNB,PAK,Test,Adelaide,29 Nov 19,DNB & DNB,DNB & DNB,DNB & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",5 & DNB,PAK,Test,Brisbane,21 Nov 19,62.5 & DNB,0 & DNB,0 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",DNB,PAK,T20I,Perth,08 Nov 19,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",DNB,PAK,T20I,Canberra,05 Nov 19,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",DNB,PAK,T20I,Sydney,03 Nov 19,DNB,DNB,DNB
"SRI LANKA TOUR OF AUSTRALIA, 2019",DNB,SL,T20I,Melbourne,01 Nov 19,DNB,DNB,DNB
"SRI LANKA TOUR OF AUSTRALIA, 2019",DNB,SL,T20I,Adelaide,27 Oct 19,DNB,DNB,DNB
THE ASHES 2019,54* & 3*,ENG,Test,Manchester,04 Sep 19,93.1 & 50,7 & 0,2 & 0
ICC CRICKET WORLD CUP 2019,29(36),ENG,ODI,Birmingham,11 Jul 19,80.5,1,1
ICC CRICKET WORLD CUP 2019,16(11),RSA,ODI,Manchester,06 Jul 19,145.4,1,1
ICC CRICKET WORLD CUP 2019,0(1),NZ,ODI,London,29 Jun 19,0,0,0
ICC CRICKET WORLD CUP 2019,4*(6),ENG,ODI,London,25 Jun 19,66.6,0,0
ICC CRICKET WORLD CUP 2019,DNB,BAN,ODI,Nottingham,20 Jun 19,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2019,5*(4),SL,ODI,London,15 Jun 19,125,0,0
ICC CRICKET WORLD CUP 2019,3(6),PAK,ODI,Taunton,12 Jun 19,50,0,0
ICC CRICKET WORLD CUP 2019,3(3),IND,ODI,London,09 Jun 19,100,0,0
ICC CRICKET WORLD CUP 2019,8(9),WI,ODI,Nottingham,06 Jun 19,88.8,1,0
ICC CRICKET WORLD CUP 2019,DNB,AFG,ODI,Bristol,01 Jun 19,DNB,DNB,DNB
"SRI LANKA TOUR OF AUSTRALIA, 2019",DNB & DNB,SL,Test,Canberra,01 Feb 19,DNB & DNB,DNB & DNB,DNB & DNB
"SRI LANKA TOUR OF AUSTRALIA, 2019",26* & DNB,SL,Test,Brisbane,24 Jan 19,104 & DNB,4 & DNB,1 & DNB
"INDIA TOUR OF AUSTRALIA, 2018-19",29* & DNB,IND,Test,Sydney,03 Jan 19,52.7 & DNB,3 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2018-19",7* & 18,IND,Test,Melbourne,26 Dec 18,53.8 & 66.6,1 & 2,0 & 0
"INDIA TOUR OF AUSTRALIA, 2018-19",6 & 14,IND,Test,Perth,14 Dec 18,60 & 48.2,0 & 3,0 & 0
"INDIA TOUR OF AUSTRALIA, 2018-19",15 & 28,IND,Test,Adelaide,06 Dec 18,44.1 & 63.6,1 & 2,0 & 0
"INDIA TOUR OF AUSTRALIA, 2018-19",DNB,IND,T20I,Sydney,25 Nov 18,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",0(1),RSA,ODI,Hobart,11 Nov 18,0,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",6(6),RSA,ODI,Adelaide,09 Nov 18,100,1,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",12(12),RSA,ODI,Perth,04 Nov 18,100,2,0
"AUSTRALIA V PAKISTAN IN UAE, 2018",34 & 28,PAK,Test,Abu Dhabi,16 Oct 18,75.5 & 52.8,1 & 4,2 & 0
"AUSTRALIA V PAKISTAN IN UAE, 2018",0 & 1,PAK,Test,Dubai,07 Oct 18,0 & 20,0 & 0,0 & 0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2018",2 & 7,RSA,Test,Cape Town,22 Mar 18,40 & 50,0 & 1,0 & 0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2018",8 & 1,RSA,Test,Gqeberha,09 Mar 18,72.7 & 10,1 & 0,0 & 0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2018",35 & 7,RSA,Test,Durban,01 Mar 18,140 & 43.7,4 & 1,2 & 0
"ENGLAND TOUR OF AUSTRALIA, 2018",0(2),ENG,ODI,Perth,28 Jan 18,0,0,0
"ENGLAND TOUR OF AUSTRALIA, 2018",DNB,ENG,ODI,Sydney,21 Jan 18,DNB,DNB,DNB
"ENGLAND TOUR OF AUSTRALIA, 2018",3(6),ENG,ODI,Brisbane,19 Jan 18,50,0,0
"ENGLAND TOUR OF AUSTRALIA, 2018",DNB,ENG,ODI,Melbourne,14 Jan 18,DNB,DNB,DNB
"THE ASHES, 2017-18",11 & DNB,ENG,Test,Sydney,04 Jan 18,110 & DNB,0 & DNB,1 & DNB
"THE ASHES, 2017-18",1 & DNB,ENG,Test,Perth,14 Dec 17,33.3 & DNB,0 & DNB,0 & DNB
"THE ASHES, 2017-18",6 & 20,ENG,Test,Adelaide,02 Dec 17,20.6 & 80,0 & 1,0 & 1
"THE ASHES, 2017-18",6 & DNB,ENG,Test,Brisbane,23 Nov 17,120 & DNB,0 & DNB,1 & DNB
"ICC CHAMPIONS TROPHY, 2017",0(3),ENG,ODI,Birmingham,10 Jun 17,0,0,0
"ICC CHAMPIONS TROPHY, 2017",DNB,BAN,ODI,London,05 Jun 17,DNB,DNB,DNB
"ICC CHAMPIONS TROPHY, 2017",DNB,NZ,ODI,Birmingham,02 Jun 17,DNB,DNB,DNB
"AUSTRALIA TEST TOUR OF INDIA, 2017",26 & 1,IND,Test,Bengaluru,04 Mar 17,50 & 16.6,2 & 0,0 & 0
"AUSTRALIA TEST TOUR OF INDIA, 2017",61 & 30,IND,Test,Pune,23 Feb 17,96.8 & 96.7,6 & 2,3 & 3
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",29*(23),NZ,ODI,Hamilton,05 Feb 17,126,2,2
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",3(3),NZ,ODI,Auckland,30 Jan 17,100,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",6(5),PAK,ODI,Adelaide,26 Jan 17,120,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",DNB,PAK,ODI,Sydney,22 Jan 17,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",3(5),PAK,ODI,Melbourne,15 Jan 17,60,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",10(8),PAK,ODI,Brisbane,13 Jan 17,125,0,1
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",16 & DNB,PAK,Test,Sydney,03 Jan 17,145.4 & DNB,0 & DNB,2 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",84 & DNB,PAK,Test,Melbourne,26 Dec 16,92.3 & DNB,3 & DNB,7 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2016-17",10 & DNB,PAK,Test,Brisbane,15 Dec 16,142.8 & DNB,1 & DNB,0 & DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",DNB,NZ,ODI,Melbourne,09 Dec 16,DNB,DNB,DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",DNB,NZ,ODI,Canberra,06 Dec 16,DNB,DNB,DNB
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",11(5),NZ,ODI,Sydney,04 Dec 16,220,2,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2016",53 & DNB,RSA,Test,Adelaide,24 Nov 16,58.2 & DNB,5 & DNB,1 & DNB
