Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",DNB,NEPW,T20I,"Bangi, Malaysia",29 May 23,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,3(4),MMRW,T20I,Phnom Penh,14 May 23,75,0,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,DNB,PHIW,T20I,Phnom Penh,06 May 23,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,9(23),THAIW,T20I,Phnom Penh,04 May 23,39.1,1,0
"WOMENS ASIA CUP T20, 2022",6(3),THAIW,T20I,Sylhet,09 Oct 22,200,1,0
"WOMENS ASIA CUP T20, 2022",0(2),SLW,T20I,Sylhet,08 Oct 22,0,0,0
"WOMENS ASIA CUP T20, 2022",9(12),BANW,T20I,Sylhet,06 Oct 22,75,0,0
"WOMENS ASIA CUP T20, 2022",DNB,UAEW,T20I,Sylhet,05 Oct 22,DNB,DNB,DNB
"WOMENS ASIA CUP T20, 2022",DNB,INDW,T20I,Sylhet,03 Oct 22,DNB,DNB,DNB
"WOMENS ASIA CUP T20, 2022",0(1),PAKW,T20I,Sylhet,02 Oct 22,0,0,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",DNB,SINW,T20I,Singapore,10 Jul 22,DNB,DNB,DNB
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",DNB,SINW,T20I,Singapore,09 Jul 22,DNB,DNB,DNB
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",1*(2),SINW,T20I,Singapore,08 Jul 22,50,0,0
ACC WOMENS T20 CHAMPIONSHIP 2022,25*(24),UAEW,T20I,Kuala Lumpur,25 Jun 22,104.1,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,HKC W,T20I,Kuala Lumpur,24 Jun 22,DNB,DNB,DNB
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,OMANW,T20I,Kuala Lumpur,22 Jun 22,DNB,DNB,DNB
ACC WOMENS T20 CHAMPIONSHIP 2022,0(2),UAEW,T20I,"Bangi, Malaysia",20 Jun 22,0,0,0
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,QATW,T20I,"Bangi, Malaysia",18 Jun 22,DNB,DNB,DNB
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,SINW,T20I,Kuala Lumpur,17 Jun 22,DNB,DNB,DNB
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,12*(29),KENW,T20I,Kuala Lumpur,23 Jan 22,41.3,0,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,10(15),SLW,T20I,Kuala Lumpur,22 Jan 22,66.6,1,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,2(7),SCOW,T20I,Kuala Lumpur,19 Jan 22,28.5,0,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,8(16),BANW,T20I,Kuala Lumpur,18 Jan 22,50,0,0
"SAUDARI CUP, 2019",DNB,SINW,T20I,Singapore,28 Aug 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,MMRW,T20I,Bangkok,18 Jan 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,CHNW,T20I,Bangkok,16 Jan 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,1(3),NEPW,T20I,Bangkok,13 Jan 19,33.3,0,0
