Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"AFGHANISTAN TOUR OF SRI LANKA, 2024",0(1),SL,ODI,Pallekele,11 Feb 24,0,0,0
"AFGHANISTAN TOUR OF SRI LANKA, 2024",DNB,SL,ODI,Pallekele,09 Feb 24,DNB,DNB,DNB
"AFGHANISTAN TOUR OF INDIA, 2024",1(2),IND,T20I,Indore,14 Jan 24,50,0,0
AFGHANISTAN TOUR OF UNITED ARAB EMIRATES 2023-24,8(4),UAE,T20I,Sharjah,31 Dec 23,200,0,1
AFGHANISTAN TOUR OF UNITED ARAB EMIRATES 2023-24,DNB,UAE,T20I,Sharjah,29 Dec 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,26(32),RSA,ODI,Ahmedabad,10 Nov 23,81.2,4,0
ICC CRICKET WORLD CUP 2023,DNB,AUS,ODI,Mumbai,07 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,NED,ODI,Lucknow,03 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,PAK,ODI,Chennai,23 Oct 23,DNB,DNB,DNB
"AFGHANISTAN TOUR OF SRI LANKA, 2023",3(7),SL,ODI,Hambantota,04 Jun 23,42.8,0,0
"AFGHANISTAN TOUR OF SRI LANKA, 2023",DNB,SL,ODI,Hambantota,02 Jun 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,CSK,T20,Ahmedabad,29 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,MI,T20,Ahmedabad,26 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,7*(5),CSK,T20,Chennai,23 May 23,140,1,0
INDIAN PREMIER LEAGUE 2023,DNB,RCB,T20,Bengaluru,21 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,0(1),SRH,T20,Ahmedabad,15 May 23,0,0,0
INDIAN PREMIER LEAGUE 2023,1(3),MI,T20,Mumbai,12 May 23,33.3,0,0
INDIAN PREMIER LEAGUE 2023,DNB,LSG,T20,Ahmedabad,07 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,RR,T20,Jaipur,05 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,DC,T20,Ahmedabad,02 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,KKR,T20,Kolkata,29 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,MI,T20,Ahmedabad,25 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,LSG,T20,Lucknow,22 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,RR,T20,Ahmedabad,16 Apr 23,DNB,DNB,DNB
"AFGHANISTAN TOUR OF SRI LANKA, 2022",2*(1),SL,ODI,Pallekele,30 Nov 22,200,0,0
"AFGHANISTAN TOUR OF ZIMBABWE, 2022",4*(8),ZIM,T20I,Harare,14 Jun 22,50,0,0
