Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,NEPW,T20I,Kuala Lumpur,10 Feb 24,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,TANW,T20I,Mong Kok,19 Nov 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,TANW,T20I,Mong Kok,18 Nov 23,DNB,DNB,DNB
"ASIAN GAMES WOMENS T20I, 2023",DNB,MGLW,T20I,Hangzhou,20 Sep 23,DNB,DNB,DNB
"ASIAN GAMES WOMENS T20I, 2023",1(3),MLYW,T20I,Hangzhou,19 Sep 23,33.3,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,DNB,MLYW,T20I,Kuala Lumpur,15 Sep 23,DNB,DNB,DNB
HONG KONG WOMEN TOUR OF MALAYSIA 2023,1(2),MLYW,T20I,Kuala Lumpur,12 Sep 23,50,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,3(4),UAEW,T20I,"Bangi, Malaysia",08 Sep 23,75,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,THAIW,T20I,"Bangi, Malaysia",06 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,CHNW,T20I,Kuala Lumpur,01 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,MMRW,T20I,"Bangi, Malaysia",31 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,DNB,NEPW,T20I,Kuala Lumpur,26 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2*(5),KUWW,T20I,Kuala Lumpur,25 Aug 23,40,0,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,DNB,MLYW,T20I,Kuala Lumpur,23 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2*(6),NEPW,T20I,Kuala Lumpur,22 Aug 23,33.3,0,0
WOMENS EAST ASIA CUP 2023,12*(14),CHNW,T20I,Hangzhou,28 May 23,85.7,1,0
WOMENS EAST ASIA CUP 2023,DNB,JPNW,T20I,Hangzhou,27 May 23,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2023,7*(13),CHNW,T20I,Hangzhou,26 May 23,53.8,0,0
WOMENS EAST ASIA CUP 2023,DNB,JPNW,T20I,Hangzhou,25 May 23,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2023,1*(3),CHNW,T20I,Hangzhou,25 May 23,33.3,0,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,3(5),NAMW,T20I,Windhoek,28 Apr 23,60,0,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,8*(19),NAMW,T20I,Windhoek,25 Apr 23,42.1,0,0
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,BHRW,T20I,Kuala Lumpur,19 Jun 22,DNB,DNB,DNB
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,BTNW,T20I,"Bangi, Malaysia",18 Jun 22,DNB,DNB,DNB
"HONG KONG WOMEN TOUR OF UAE, 2022",1(6),UAEW,T20I,Ajman,29 Apr 22,16.6,0,0
"HONG KONG WOMEN TOUR OF UAE, 2022",DNB,UAEW,T20I,Ajman,28 Apr 22,DNB,DNB,DNB
"WOMENS EAST ASIA T20I CUP, 2019",3*(5),CHNW,T20I,Incheon,22 Sep 19,60,0,0
"WOMENS EAST ASIA T20I CUP, 2019",DNB,SKRW,T20I,Incheon,21 Sep 19,DNB,DNB,DNB
"WOMENS EAST ASIA T20I CUP, 2019",1*(3),JPNW,T20I,Incheon,20 Sep 19,33.3,0,0
"WOMENS EAST ASIA T20I CUP, 2019",DNB,CHNW,T20I,Incheon,19 Sep 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,MMRW,T20I,Bangkok,19 Jan 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,MMRW,T20I,Bangkok,16 Jan 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,BTNW,T20I,Bangkok,13 Jan 19,DNB,DNB,DNB
THAILAND WOMENS T20 SMASH 2019,DNB,IDNW,T20I,Bangkok,12 Jan 19,DNB,DNB,DNB
